Wall time,Step,Value
1669303406.1014194,14999,95.3125
1669303407.0719798,15099,93.75
1669303408.7220418,15199,93.75
1669303409.6862814,15299,95.3125
1669303411.3494139,15399,93.75
1669303413.0202804,15499,90.625
1669303413.9864967,15599,90.625
1669303415.669591,15699,95.3125
1669303416.6226785,15799,95.3125
1669303418.279745,15899,90.625
1669303419.2338889,15999,93.75
1669303420.8971887,16099,92.1875
1669303422.581363,16199,96.875
1669303423.5439963,16299,98.4375
1669303425.1937087,16399,95.3125
1669303426.144591,16499,92.1875
1669303427.7944677,16599,95.3125
1669303428.7379808,16699,96.875
1669303430.3863704,16799,93.75
1669303432.0075269,16899,89.0625
1669303432.8509493,16999,89.0625
1669303434.3291974,17099,93.75
1669303435.1662374,17199,87.5
1669303436.6235695,17299,100.0
1669303437.4464417,17399,90.625
1669303438.875069,17499,89.0625
1669303439.6753247,17599,90.0
1669303441.084914,17699,90.625
1669303442.4939477,17799,96.875
1669303443.284664,17899,90.625
1669303444.6929936,17999,96.875
1669303445.4825037,18099,90.625
1669303446.9275477,18199,98.4375
1669303447.7185798,18299,96.875
1669303449.1263301,18399,92.1875
1669303450.5321488,18499,96.875
1669303451.3139288,18599,95.3125
1669303452.7049017,18699,95.3125
1669303453.4788506,18799,93.75
1669303454.8845267,18899,96.875
1669303455.6724923,18999,100.0
1669303457.072053,19099,92.1875
1669303458.467799,19199,96.875
1669303459.246322,19299,96.875
1669303460.683359,19399,93.75
1669303461.4920793,19499,98.4375
1669303462.92591,19599,96.875
1669303463.7142622,19699,96.875
1669303465.1053076,19799,98.4375
1669303466.4898064,19899,98.4375
1669303467.2550085,19999,90.625
1669303468.634191,20099,98.4375
1669303469.3948474,20199,95.3125
1669303470.809944,20299,90.625
1669303471.5877287,20399,96.875
1669303472.970559,20499,95.3125
1669303474.3525667,20599,100.0
1669303475.1162145,20699,93.75
1669303476.5073204,20799,100.0
1669303477.2810597,20899,98.4375
1669303478.6681561,20999,93.75
1669303479.43871,21099,98.4375
1669303480.8273737,21199,96.875
1669303482.2116518,21299,98.4375
1669303482.9811332,21399,96.875
1669303484.3729453,21499,96.875
1669303485.146264,21599,95.3125
1669303486.5326314,21699,96.875
1669303487.2990859,21799,92.1875
1669303488.6863844,21899,100.0
1669303489.4570801,21999,92.0
1669303490.8370962,22099,96.875
1669303492.2631078,22199,100.0
1669303493.0274544,22299,95.3125
1669303494.4214451,22399,89.0625
1669303495.2012246,22499,98.4375
1669303496.5931199,22599,100.0
1669303497.3658016,22699,95.3125
1669303498.7477393,22799,98.4375
1669303500.1396124,22899,98.4375
1669303500.917953,22999,93.75
1669303502.3126783,23099,98.4375
1669303503.0823977,23199,100.0
1669303504.4573488,23299,98.4375
1669303505.2287302,23399,96.875
1669303506.6319132,23499,100.0
1669303508.0416088,23599,98.4375
1669303508.8150709,23699,98.4375
1669303510.2069602,23799,100.0
1669303510.973011,23899,95.3125
1669303512.3663917,23999,93.75
1669303513.1412706,24099,100.0
1669303514.5485034,24199,98.4375
1669303515.931173,24299,98.4375
1669303516.7076175,24399,98.4375
1669303518.0962968,24499,96.875
1669303518.8625894,24599,98.4375
1669303520.2494428,24699,98.4375
1669303521.0159178,24799,98.4375
1669303522.4293914,24899,98.4375
1669303523.8448033,24999,90.625
1669303524.6238425,25099,96.875
1669303526.0170045,25199,96.875
1669303526.7830439,25299,98.4375
1669303528.1610868,25399,100.0
1669303528.9266646,25499,96.875
1669303530.3134737,25599,95.3125
1669303531.695683,25699,98.4375
1669303532.4626992,25799,98.4375
1669303533.8570921,25899,100.0
1669303534.6316679,25999,95.3125
1669303536.063857,26099,98.4375
1669303536.8371375,26199,93.75
1669303538.2258399,26299,100.0
1669303538.9926856,26399,98.0
1669303540.372174,26499,100.0
1669303541.7645257,26599,98.4375
1669303542.54031,26699,96.875
1669303543.9290714,26799,95.3125
1669303544.6969275,26899,93.75
1669303546.0784636,26999,95.3125
1669303546.8468606,27099,96.875
1669303548.2349143,27199,98.4375
1669303549.6277213,27299,100.0
1669303550.3958142,27399,100.0
1669303551.7872171,27499,95.3125
1669303552.5643277,27599,98.4375
1669303553.9740846,27699,98.4375
1669303554.7495906,27799,98.4375
1669303556.1635935,27899,100.0
1669303557.5838816,27999,96.875
1669303558.352766,28099,100.0
1669303559.7444568,28199,98.4375
1669303560.5142992,28299,96.875
1669303561.9013093,28399,93.75
1669303562.6653738,28499,96.875
1669303564.0474217,28599,98.4375
1669303565.4393373,28699,93.75
1669303566.2221415,28799,100.0
1669303567.6157777,28899,98.4375
1669303568.388044,28999,95.3125
1669303569.7812138,29099,100.0
1669303570.5543659,29199,98.4375
1669303571.9469938,29299,93.75
1669303573.344793,29399,98.4375
1669303574.1251183,29499,95.3125
1669303575.519746,29599,98.4375
1669303576.2902052,29699,100.0
1669303577.6751938,29799,96.875
1669303578.446248,29899,96.875
1669303579.868655,29999,95.3125
1669303581.2630148,30099,93.75
1669303582.0407293,30199,98.4375
1669303583.4336042,30299,96.875
1669303584.2056074,30399,98.4375
1669303585.6131098,30499,87.5
1669303586.4026566,30599,100.0
1669303587.803442,30699,98.4375
1669303588.581449,30799,98.0
1669303589.974147,30899,92.1875
1669303591.3612518,30999,96.875
1669303592.1283426,31099,98.4375
1669303593.5088797,31199,93.75
1669303594.2752357,31299,98.4375
1669303595.6689682,31399,100.0
1669303596.4443238,31499,96.875
1669303597.8392282,31599,96.875
1669303599.2352269,31699,98.4375
1669303600.0045176,31799,100.0
1669303601.43762,31899,98.4375
1669303602.204572,31999,100.0
1669303603.6151123,32099,96.875
1669303604.4025428,32199,95.3125
1669303605.8181543,32299,87.5
1669303607.208295,32399,96.875
1669303607.9742527,32499,98.4375
1669303609.3622007,32599,98.4375
1669303610.133602,32699,98.4375
1669303611.5228748,32799,100.0
1669303612.2985294,32899,96.875
1669303613.690319,32999,98.4375
1669303615.083996,33099,100.0
1669303615.8519886,33199,100.0
1669303617.2480924,33299,98.4375
1669303618.02075,33399,95.3125
1669303619.4152842,33499,100.0
1669303620.1911547,33599,98.4375
1669303621.5746067,33699,98.4375
1669303623.0060236,33799,95.3125
1669303623.7777467,33899,100.0
1669303625.171464,33999,95.3125
1669303625.9476633,34099,100.0
1669303627.3436253,34199,96.875
1669303628.1173704,34299,96.875
1669303629.5151775,34399,96.875
1669303630.9108894,34499,93.75
1669303631.69184,34599,100.0
1669303633.084215,34699,98.4375
1669303633.8544939,34799,98.4375
1669303635.2532814,34899,100.0
1669303636.0328994,34999,96.875
1669303637.423362,35099,100.0
1669303638.1955154,35199,96.0
