Wall time,Step,Value
1668891717.5358243,9412,2.0794267654418945
1668891717.5713232,9415,2.1492486000061035
1668891717.807502,9435,2.1002979278564453
1668891717.8901794,9442,1.947279930114746
1668891718.2210796,9468,2.1967737674713135
1668891720.5000963,9538,2.114778518676758
1668891720.6072617,9547,2.0011677742004395
1668891720.6903403,9554,2.0046961307525635
1668891720.844327,9567,1.9525145292282104
1668891721.1050806,9589,2.063814878463745
1668891721.5608435,9627,2.07009220123291
1668891721.9206614,9657,2.0492827892303467
1668891723.504656,9680,2.092336654663086
1668891723.7202046,9698,1.9181938171386719
1668891724.5577455,9768,1.935895323753357
1668891725.6261785,9843,2.1182003021240234
1668891727.3805337,9883,2.1845409870147705
1668891727.667171,9907,2.0388741493225098
1668891728.4478693,9972,1.9137213230133057
1668891730.6866364,10050,2.003521680831909
1668891730.7469702,10055,2.0455610752105713
1668891730.7830133,10058,1.972253680229187
1668891731.0941167,10084,2.068403959274292
1668891732.1002414,10168,1.9003338813781738
1668891732.3039005,10185,1.894124984741211
1668891734.4636843,10256,2.0505781173706055
1668891734.7026045,10276,2.0298609733581543
1668891734.7859943,10283,2.0326266288757324
1668891737.4486318,10396,1.8652327060699463
1668891737.4844923,10399,1.911275863647461
1668891737.7344942,10420,1.85084867477417
1668891738.440377,10479,1.8281636238098145
1668891738.5601232,10489,1.9367531538009644
1668891738.6077743,10493,1.9212284088134766
1668891738.9566119,10522,1.8205446004867554
1668891739.35059,10555,2.017534017562866
1668891741.2440388,10607,1.8690876960754395
1668891741.4475162,10624,1.9132766723632812
1668891741.6158676,10638,1.7829116582870483
1668891741.8073037,10654,1.810664415359497
1668891742.0105202,10671,1.8821930885314941
1668891742.488836,10711,1.7880250215530396
1668891744.3523734,10757,1.7419450283050537
1668891744.364263,10758,1.7537851333618164
1668891744.6268418,10780,2.0191900730133057
1668891745.044555,10815,1.8247523307800293
1668891745.1638937,10825,1.8373379707336426
1668891745.3543262,10841,1.8842864036560059
1668891745.461507,10850,1.8404425382614136
1668891745.6457534,10864,1.8368216753005981
1668891746.0999007,10902,1.9552154541015625
1668891746.1356947,10905,2.001332998275757
1668891747.8585389,10939,1.8068511486053467
1668891747.9061425,10943,1.87528657913208
1668891748.1812358,10966,1.9122445583343506
1668891748.2530255,10972,1.848421573638916
1668891748.2769005,10974,1.714148759841919
1668891748.7544246,11014,1.9665759801864624
1668891748.8261452,11020,1.8210804462432861
1668891748.9808154,11033,1.8502442836761475
1668891749.0404959,11038,1.9352620840072632
1668891751.0967815,11102,1.7212730646133423
1668891751.322135,11121,1.8805813789367676
1668891751.4289181,11130,1.7293663024902344
1668891751.9620564,11175,1.8103206157684326
1668891752.234344,11198,2.059299945831299
1668891752.2580287,11200,1.8832236528396606
1668891752.2698584,11201,1.7115585803985596
1668891752.969627,11260,1.9727306365966797
1668891756.1867807,11419,1.787310004234314
1668891758.1267576,11472,1.798276662826538
1668891758.36451,11492,1.8864587545394897
1668891758.7323587,11523,1.69532310962677
1668891758.838973,11532,1.8248881101608276
1668891759.0401216,11549,1.6334939002990723
1668891759.241251,11566,1.7195398807525635
1668891759.6084762,11597,1.642587661743164
1668891761.4877715,11648,1.7034226655960083
1668891761.76139,11671,1.6370880603790283
1668891761.927292,11685,1.8156511783599854
1668891762.8042424,11759,1.724226951599121
1668891765.5238512,11873,1.7993767261505127
1668891767.970237,11969,1.6378649473190308
1668891768.0297961,11974,1.772552728652954
1668891768.4577966,12010,1.5966074466705322
1668891768.8254852,12041,1.7936941385269165
1668891769.9761517,12138,1.8098329305648804
1668891771.6214168,12164,1.6411925554275513
1668891771.6687303,12168,1.5906612873077393
1668891771.858152,12184,1.7009568214416504
1668891772.3567502,12226,1.6566311120986938
1668891773.114344,12290,1.6697819232940674
1668891773.1497564,12293,1.6850910186767578
1668891773.3393383,12309,1.678959608078003
1668891775.7846112,12405,1.6290478706359863
1668891776.4115968,12458,1.6529808044433594
1668891778.8384335,12553,1.563481330871582
1668891782.608523,12671,1.705978274345398
1668891784.2664385,12699,1.6264135837554932
1668891784.9671836,12758,1.567180871963501
1668891785.1581635,12774,1.5237598419189453
1668891785.5716124,12805,1.5899577140808105
1668891787.7413807,12877,1.551738977432251
1668891787.9680707,12896,1.6108119487762451
1668891788.481716,12939,1.5775706768035889
1668891788.720258,12959,1.5453897714614868
1668891789.41776,13017,1.6014331579208374
1668891790.88987,13034,1.5003328323364258
1668891791.210979,13061,1.89910888671875
1668891791.4607444,13082,1.6770696640014648
1668891791.6034942,13094,1.620762825012207
1668891791.7822652,13109,1.6039776802062988
1668891791.8296723,13113,1.569852352142334
1668891792.03415,13130,1.5313184261322021
1668891792.4669912,13166,1.4627294540405273
1668891794.2526548,13206,1.509392261505127
1668891794.6447952,13239,1.537767767906189
1668891795.9599593,13349,1.5351492166519165
1668891797.8983326,13402,1.6206895112991333
1668891797.9457695,13406,1.530394196510315
1668891798.1852765,13426,1.469360589981079
1668891798.7724524,13475,1.5571837425231934
1668891799.1197197,13504,1.530210018157959
1668891799.6222422,13546,1.6107789278030396
1668891801.5028584,13597,1.611249566078186
1668891801.7779388,13620,1.541691541671753
1668891802.4833887,13679,1.5020650625228882
1668891802.519159,13682,1.546953558921814
1668891804.6072333,13747,1.4726104736328125
1668891804.9538803,13776,1.5193355083465576
1668891805.3591971,13810,1.4362632036209106
1668891805.7772863,13845,1.5734972953796387
1668891806.0515087,13868,1.3867695331573486
1668891806.2423928,13884,1.4499974250793457
1668891808.184964,13937,1.4054977893829346
1668891808.4238183,13957,1.432658314704895
1668891808.5789359,13970,1.397085428237915
1668891808.6504452,13976,1.4842195510864258
1668891808.9129674,13998,1.3875221014022827
1668891811.2381191,14080,1.3975319862365723
1668891812.921657,14221,1.4881565570831299
1668891815.0074594,14287,1.4375090599060059
1668891815.0900328,14294,1.4098728895187378
1668891815.1962178,14303,1.4344345331192017
1668891815.3972063,14320,1.4109487533569336
1668891815.5387409,14332,1.4241617918014526
1668891815.6095226,14338,1.4908535480499268
1668891816.3056912,14397,1.6303073167800903
1668891818.24022,14447,1.3668667078018188
1668891818.7953534,14494,1.4184629917144775
1668891819.2206116,14530,1.3954492807388306
1668891819.5042584,14554,1.454145908355713
1668891819.5397062,14557,1.5147905349731445
1668891821.7311203,14632,1.3820414543151855
1668891821.8019361,14638,1.3640140295028687
1668891822.1563425,14668,1.4283943176269531
1668891822.2626595,14677,1.4200361967086792
1668891822.309804,14681,1.4070967435836792
1668891822.380587,14687,1.3895264863967896
1668891823.4664147,14779,1.3477556705474854
1668891823.478202,14780,1.3774281740188599
1668891824.842648,14788,1.3342927694320679
1668891824.8901818,14792,1.3669776916503906
1668891825.091431,14809,1.3898900747299194
1668891825.848,14873,1.3577698469161987
1668891826.072777,14892,1.3763335943222046
1668891826.4748628,14926,1.3635395765304565
1668891828.9682813,15027,1.3358097076416016
1668891829.7122812,15090,1.3398609161376953
1668891831.5545945,15136,1.3141462802886963
1668891832.0764236,15180,1.2678632736206055
1668891832.3007512,15199,1.2658660411834717
1668891833.0915434,15266,1.319638967514038
1668891835.0984461,15324,1.3263119459152222
1668891835.3704154,15347,1.4027018547058105
1668891836.3269322,15428,1.3204214572906494
1668891836.8576877,15473,1.3677480220794678
1668891836.881285,15475,1.4246230125427246
1668891838.5548267,15507,1.311171293258667
1668891838.9212775,15538,1.3677594661712646
1668891839.61806,15597,1.350022315979004
1668891842.6361828,15740,1.2847611904144287
1668891842.9191582,15764,1.310120940208435
1668891843.025555,15773,1.3082938194274902
1668891843.15351,15779,1.2996017932891846
1668891843.7488801,15825,1.2362371683120728
1668891843.7842655,15828,1.3091192245483398
1668891845.3333216,15847,1.302681565284729
1668891845.5584173,15866,1.2098337411880493
1668891846.8970764,15979,1.327652931213379
1668891847.0627947,15993,1.2618540525436401
1668891849.5473692,16095,1.3093757629394531
1668891849.797723,16116,1.299379587173462
1668891850.708874,16188,1.3033957481384277
1668891852.7644157,16249,1.249389410018921
1668891853.6231546,16321,1.37286376953125
1668891853.8858054,16343,1.294848918914795
1668891854.090244,16360,1.2329055070877075
1668891855.9469821,16406,1.2541186809539795
1668891856.3523884,16440,1.183516502380371
1668891857.1289132,16505,1.3155570030212402
1668891859.0442238,16559,1.330627679824829
1668891859.3544245,16585,1.1424939632415771
1668891859.4139225,16590,1.2565864324569702
1668891860.259177,16661,1.3373897075653076
1668891860.6918716,16697,1.348581075668335
1668891862.58136,16746,1.188164234161377
1668891863.320099,16808,1.1395492553710938
1668891863.33217,16809,1.279461145401001
1668891863.73928,16843,1.1577811241149902
1668891863.907175,16857,1.2901862859725952
1668891865.7120838,16899,1.2138704061508179
1668891867.770745,17066,1.215002179145813
1668891869.4633722,17097,1.2133878469467163
1668891869.8699389,17131,1.1655579805374146
1668891870.6001406,17192,1.1145908832550049
1668891870.7203326,17202,1.2073134183883667
1668891871.1624641,17239,1.2013094425201416
1668891871.2577415,17247,1.2500327825546265
1668891872.8249502,17272,1.1170096397399902
1668891873.039487,17290,1.1362457275390625
1668891873.063402,17292,1.2713985443115234
1668891873.338594,17315,1.2341536283493042
1668891873.3504736,17316,1.203533411026001
1668891873.362397,17317,1.316581130027771
1668891873.3980784,17320,1.2765476703643799
1668891873.624582,17339,1.14889395236969
1668891874.0787106,17374,1.1540706157684326
1668891874.4640691,17405,1.1860185861587524
1668891876.0599468,17426,1.1745892763137817
1668891876.2738898,17444,1.2170640230178833
1668891876.3923087,17454,1.198380708694458
1668891877.445652,17543,1.1303681135177612
1668891877.611142,17557,1.2248222827911377
1668891877.8475432,17577,1.1982123851776123
1668891877.9539392,17586,1.224011778831482
1668891878.0367224,17593,1.1401586532592773
1668891878.0485303,17594,1.1245325803756714
1668891879.716154,17623,1.169578194618225
1668891879.8343515,17633,1.1552188396453857
1668891880.0708234,17653,1.1133697032928467
1668891880.887562,17722,1.140053391456604
1668891881.4824724,17771,1.1242340803146362
1668891881.4942985,17772,1.1384942531585693
1668891883.2066839,17804,1.1705213785171509
1668891883.6562047,17842,1.2613133192062378
1668891886.2393773,17953,1.113102912902832
1668891886.5358937,17978,1.167921781539917
1668891886.5714471,17981,1.1194839477539062
1668891886.6778457,17990,1.1991238594055176
1668891887.0091114,18018,1.2586674690246582
1668891887.423072,18053,1.1462472677230835
1668891887.5649378,18065,1.1917471885681152
1668891888.0259688,18104,1.1444368362426758
1668891889.628484,18129,1.131935477256775
1668891889.8304343,18146,1.114004373550415
1668891890.6341336,18214,1.12481689453125
1668891890.8940673,18236,1.1943142414093018
1668891891.225523,18264,1.1538975238800049
1668891893.1685767,18318,1.155377984046936
1668891894.772244,18451,1.1279442310333252
1668891894.7840405,18452,1.2225791215896606
1668891897.216174,18547,1.148179054260254
1668891897.7484255,18592,1.1592075824737549
1668891900.5043776,18713,1.0287106037139893
1668891900.5870845,18720,1.10390043258667
1668891903.3930697,18845,1.13144052028656
1668891903.960444,18893,1.1693097352981567
1668891904.4325278,18933,1.1232112646102905
1668891904.7273452,18958,1.1130304336547852
1668891904.9517753,18977,1.063091516494751
1668891905.0107484,18982,1.0607786178588867
1668891905.2821872,19005,1.0912811756134033
1668891906.825798,19027,1.1766184568405151
1668891907.075904,19048,1.0533618927001953
1668891907.8850763,19116,1.0853657722473145
1668891908.5158117,19169,1.0734738111495972
1668891910.525943,19227,1.0852094888687134
1668891911.0513372,19271,1.1001968383789062
1668891911.0991907,19275,1.081350326538086
1668891911.3984427,19300,1.255869746208191
1668891914.9148967,19485,1.0050921440124512
1668891915.0933328,19500,1.027093529701233
1668891915.129264,19503,1.0076260566711426
1668891915.3922806,19525,1.069310188293457
1668891915.463678,19531,1.0578080415725708
1668891917.3414905,19579,1.002598524093628
1668891917.5205371,19594,1.0676777362823486
1668891918.0692444,19640,1.047229290008545
1668891918.235301,19654,1.0354700088500977
1668891918.3662882,19665,1.0258851051330566
1668891918.4738445,19674,1.054029941558838
1668891920.2956662,19720,1.1127307415008545
1668891920.4272552,19731,1.0026580095291138
1668891920.4990242,19737,1.1111247539520264
1668891921.201366,19796,1.0379647016525269
1668891921.5231378,19823,0.9820782542228699
1668891921.7966537,19846,1.0204379558563232
1668891923.9304717,19916,1.007613182067871
1668891924.1934764,19938,0.9493394494056702
1668891924.5867162,19971,1.0244184732437134
1668891924.7894661,19988,1.0083636045455933
1668891924.8729293,19995,0.9853283166885376
1668891925.352057,20035,1.1261930465698242
1668891925.5078833,20048,1.0124471187591553
1668891925.5678914,20053,1.0557522773742676
1668891925.6402662,20059,1.0547027587890625
1668891925.6763878,20062,0.9849300980567932
1668891927.885018,20138,1.0992587804794312
1668891927.8968356,20139,0.9578190445899963
1668891927.920516,20141,1.0361969470977783
1668891928.4213448,20183,0.9795134663581848
1668891928.457174,20186,1.0133841037750244
1668891928.8287826,20217,1.0012118816375732
1668891930.4590447,20244,1.0143463611602783
1668891930.4949334,20247,1.0535063743591309
1668891930.5546827,20252,1.0705301761627197
1668891931.2213967,20308,1.0712171792984009
1668891931.400462,20323,1.0507375001907349
1668891931.5090144,20332,1.120208501815796
1668891931.532903,20334,1.060295820236206
1668891932.1208892,20383,1.0981048345565796
1668891932.2886968,20397,1.219732642173767
1668891934.069878,20440,1.0571434497833252
1668891934.6056688,20485,0.9608294367790222
1668891935.1261253,20526,0.9885949492454529
1668891935.281038,20539,0.9588465690612793
1668891935.2931664,20540,1.0748447179794312
1668891935.5338125,20560,1.0940614938735962
1668891935.5577621,20562,1.1282271146774292
1668891935.6280966,20567,1.1485090255737305
1668891935.7596054,20578,1.0549125671386719
1668891938.3874102,20689,1.1172165870666504
1668891938.6357584,20710,1.1427298784255981
1668891940.7619872,20778,0.9442472457885742
1668891940.7738495,20779,0.9815201163291931
1668891940.8094225,20782,0.9995436668395996
1668891940.8212514,20783,1.04290771484375
1668891941.2831855,20822,0.9612059593200684
1668891941.3896272,20831,1.0449910163879395
1668891941.673311,20855,1.0138462781906128
1668891942.0637214,20888,0.9532731771469116
1668891942.3597083,20913,0.9500159621238708
1668891944.0780778,20949,0.9870625734329224
1668891944.5283308,20987,1.06104576587677
1668891945.0014825,21027,0.9751205444335938
1668891945.0963614,21035,0.9985925555229187
1668891945.4748905,21067,0.9975378513336182
1668891945.628597,21080,1.0186687707901
1668891947.6904619,21144,0.940701961517334
1668891948.4597194,21209,0.9517877697944641
1668891948.7316134,21232,0.9751949310302734
1668891951.02875,21316,0.9255971312522888
1668891951.0642793,21319,0.9384840726852417
1668891951.1234286,21324,0.9758095741271973
1668891951.9155462,21391,0.971518874168396
1668891952.1281462,21409,1.0461000204086304
1668891954.286222,21484,0.9354739189147949
1668891954.74796,21523,0.9604716897010803
1668891954.7598214,21524,0.943445086479187
1668891957.9378765,21681,1.1040070056915283
1668891958.4347162,21723,0.9221335649490356
1668891958.4465413,21724,0.9148960113525391
1668891959.216806,21789,0.9427100419998169
1668891959.3059542,21795,0.992059588432312
1668891959.542433,21815,0.8821879029273987
1668891959.6133776,21821,0.9686164855957031
1668891961.1863003,21842,0.9099313616752625
1668891961.2572837,21848,0.9253137111663818
1668891961.9668345,21908,0.9288874268531799
1668891962.6644754,21967,1.0445632934570312
1668891963.0435498,21999,0.9520891308784485
1668891964.4507267,22006,0.8772021532058716
1668891968.2629216,22220,0.9381086230278015
1668891968.5611906,22245,0.9035639762878418
1668891968.716377,22258,0.9741408824920654
1668891969.0374804,22285,0.9183239936828613
1668891969.1207216,22292,0.9248720407485962
1668891969.2519324,22303,0.9073414206504822
1668891969.3112812,22308,1.0183206796646118
1668891969.406165,22316,0.8808658719062805
1668891969.5721726,22330,0.9629085659980774
1668891971.2149055,22358,0.8706839084625244
1668891972.0404766,22427,0.9580004811286926
1668891972.0766273,22430,0.9646782279014587
1668891972.5800648,22472,0.8566089272499084
1668891972.999987,22507,0.9326262474060059
1668891974.7442474,22544,0.8802784085273743
1668891975.8295422,22635,0.9660675525665283
1668891976.020605,22651,0.8914884328842163
1668891978.6096094,22758,0.896174430847168
1668891978.693201,22765,0.8789384365081787
1668891978.8368838,22777,0.9275721311569214
1668891979.4463773,22828,0.976381778717041
1668891979.5776513,22839,0.8598377704620361
1668891979.5895414,22840,0.9405571222305298
1668891981.9346514,22930,0.8638235926628113
1668891981.9704764,22933,0.9136282205581665
1668891985.081747,23080,0.9347333312034607
1668891985.1292098,23084,0.9176558256149292
1668891985.1411195,23085,0.9007410407066345
1668891985.3434746,23102,0.9504262208938599
1668891985.521885,23117,0.8329805731773376
1668891985.640835,23127,0.9629994630813599
1668891985.7717054,23138,0.8939338326454163
1668891985.8310244,23143,0.8554812073707581
1668891985.8905137,23148,0.8422682881355286
1668891985.9382262,23152,0.8698371052742004
1668891986.009551,23158,0.8666146993637085
1668891986.2948625,23182,0.9677667021751404
1668891986.4140244,23192,0.8579628467559814
1668891986.723208,23218,0.8884832859039307
1668891986.7469547,23220,0.8319368958473206
1668891988.5667057,23263,0.8179925084114075
1668891988.84044,23286,0.9564967155456543
1668891989.448257,23337,0.8585681915283203
1668891989.7459836,23361,0.8680742979049683
1668891989.9732342,23380,0.9049702882766724
1668891990.1405191,23394,0.8281049728393555
